id,region,start,end,strand
932,chr10,126372400,126372600,
933,chr8,90321000,90321800,
934,chr9,100237200,100237400,
935,chr15,88049599,88050000,
936,chr8,130180200,130180600,
937,chr7,71694999,71695401,
938,chr7,69921400,69921800,
939,chr2,59237199,59237600,
940,chr2,169260600,169261400,
941,chrX,119084600,119085200,
942,chr16,21355000,21355400,
943,chr4,156753800,156754000,
944,chr1,75549600,75550200,
945,chr14,79704399,79704601,
946,chr2,90077600,90078400,
947,chr13,79212400,79212800,
948,chr2,231878600,231878800,
949,chr10,33632000,33632200,
950,chr6,93360400,93360800,
951,chrX,122625799,122626001,
952,chr1,56151000,56151400,
953,chr2,57755400,57755600,
954,chr1,152761000,152761200,
955,chr3,161548200,161548800,
956,chr6,162882800,162883000,
957,chr2,38017999,38018200,
958,chr1,70146400,70146801,
959,chr1,43063200,43063800,
960,chr2,58140400,58140601,
961,chr18,62886800,62887000,
962,chr18,35193200,35193800,
963,chr16,23128000,23128201,
964,chr7,17994600,17995200,
965,chr8,15955400,15955600,
966,chr4,55660200,55660400,
967,chr9,115040400,115040800,
968,chr12,116645800,116646200,
969,chr3,117251600,117252401,
970,chr5,163253000,163253600,
971,chrX,9310400,9310601,
972,chr13,47809400,47809600,
973,chr13,74505400,74506000,
974,chr3,194617799,194618201,
975,chr12,59743199,59743400,
976,chr3,138377800,138378600,
977,chr7,7404400,7404600,
978,chr4,173021200,173021800,
979,chr14,34705200,34705600,
980,chr3,24102600,24102800,
981,chr12,122672600,122673000,
982,chr13,41381000,41381200,
983,chr2,103027600,103028000,
984,chr1,198720800,198721200,
985,chr5,68565000,68565801,
986,chr4,154426000,154426400,
987,chr8,103226200,103226400,
988,chr2,760400,760600,
989,chrX,29731800,29732600,
990,chr13,104286800,104287201,
991,chr22,44205799,44206000,
992,chr8,19490000,19490800,
993,chr6,5352400,5352600,
994,chr7,33602800,33603000,
995,chr3,107543600,107543801,
996,chr3,158119999,158120201,
997,chr1,151435000,151435200,
998,chr5,127441199,127441400,
999,chr14,101938400,101938600,
1000,chr2,124733600,124734000,
1001,chr1,165092400,165092600,
1002,chr2,231049200,231049800,
1003,chr3,130792200,130792600,
1004,chr2,24674999,24675600,
1005,chr19,28358999,28359600,
1006,chr1,68168400,68169000,
1007,chr3,192372200,192373001,
1008,chrX,100098600,100099201,
1009,chr1,25740200,25740400,
1010,chr1,184582200,184582401,
1011,chr2,171362000,171362400,
1012,chr12,80470600,80471400,
1013,chr11,68449600,68450200,
1014,chr4,111330800,111331400,
1015,chr11,130951200,130951400,
1016,chr11,117617600,117618000,
1017,chr1,22109800,22110000,
1018,chr3,102258599,102259001,
1019,chr1,240257200,240258000,
1020,chr9,129520800,129521400,
1021,chr6,132053599,132053801,
1022,chrX,8508000,8508400,
1023,chr20,22659200,22659400,
1024,chr7,45220800,45221000,
1025,chr3,32449799,32450001,
1026,chr4,88969000,88969600,
1027,chr22,30418000,30418400,
1028,chr2,231625400,231625800,
1029,chr11,14036000,14036200,
1030,chr6,38569600,38569800,
1031,chr8,61439200,61439600,
1032,chr2,66255200,66255600,
1033,chr18,59655599,59655801,
1034,chr6,131960000,131960400,
1035,chr1,89068200,89069000,
1036,chr18,10669400,10670000,
1037,chr20,64308599,64308800,
1038,chr7,142548800,142549400,
1039,chr5,38664600,38665000,
1040,chr1,18009200,18009800,
1041,chr3,151143000,151143800,
1042,chr18,54609800,54610200,
1043,chr5,31986200,31986600,
1044,chr2,77821600,77822001,
1045,chr10,28690200,28690800,
1046,chr20,8693600,8693801,
1047,chr3,3132800,3133000,
1048,chr16,84218799,84219400,
1049,chr2,133682200,133682600,
1050,chr6,108957000,108957200,
1051,chr18,51163200,51163600,
1052,chr18,40553400,40553600,
1053,chr18,77191199,77191401,
1054,chr5,9775000,9775601,
1055,chr6,35443600,35443800,
1056,chr10,44402400,44403201,
1057,chr4,93138600,93139000,
1058,chr10,45041000,45041400,
1059,chr5,164231800,164232000,
1060,chr4,181941600,181942200,
1061,chr10,28833400,28833800,
1062,chr6,47504000,47504200,
1063,chr7,47663800,47664000,
1064,chr1,222078600,222079000,
1065,chr10,87238800,87239001,
1066,chr5,33540000,33540200,
1067,chr7,83958600,83959000,
1068,chr1,166350799,166351000,
1069,chr10,77571200,77571800,
1070,chr3,33139800,33140200,
1071,chr13,74337800,74338200,
1072,chr10,76041600,76042000,
1073,chr11,16116800,16117200,
1074,chr9,91937000,91937200,
1075,chr3,174009800,174010200,
1076,chr8,70745399,70745601,
1077,chr5,26907999,26908400,
1078,chr4,146260599,146261000,
1079,chr22,25732000,25732400,
1080,chr6,121187200,121188001,
1081,chr5,67255800,67256400,
1082,chr22,26662200,26662800,
1083,chr14,80569200,80569600,
1084,chr14,87050199,87050600,
1085,chrX,29600400,29600600,
1086,chr1,231517000,231517200,
1087,chr10,93178400,93179000,
1088,chr17,192800,193200,
1089,chr3,60934800,60935000,
1090,chr1,175043800,175044600,
1091,chr18,22113200,22114000,
1092,chr7,12158400,12158600,
1093,chr12,123615199,123615600,
1094,chr18,67455000,67455200,
1095,chr12,9472000,9472200,
1096,chr5,115723000,115723800,
1097,chr2,202194000,202194200,
1098,chr4,108446600,108447000,
1099,chrX,150007200,150007400,
1100,chr14,34632400,34632600,
1101,chr13,20269200,20269400,
1102,chr1,97071600,97071800,
1103,chr3,53233000,53233400,
1104,chr13,51717000,51717801,
1105,chr11,114393200,114393400,
1106,chr13,75735200,75735400,
1107,chr2,171107000,171107200,
1108,chr1,145757600,145757800,
1109,chr1,18886800,18887000,
1110,chr5,158274200,158274400,
1111,chr8,48690000,48690400,
1112,chr11,73798400,73798600,
1113,chr2,148026200,148026800,
1114,chr17,13966800,13967000,
1115,chr7,41820999,41821201,
1116,chr12,20314399,20314601,
1117,chr3,112785400,112785600,
1118,chr11,12603799,12604001,
1119,chr11,85711000,85711400,
1120,chr22,40522200,40522600,
1121,chr17,17472600,17472800,
1122,chr4,69038799,69039200,
1123,chr9,116269000,116269800,
1124,chr6,77448000,77448400,
1125,chr2,138615399,138615601,
1126,chr5,42604000,42604200,
1127,chr17,12816000,12816200,
1128,chr5,5560000,5560600,
1129,chr8,72682800,72683000,
1130,chr2,145207200,145207800,
1131,chrX,116825000,116825200,
1132,chr2,210230400,210231000,
1133,chr13,34140000,34140800,
1134,chr10,127790200,127790600,
1135,chr12,5865600,5866000,
1136,chr1,227247000,227247400,
1137,chr1,237159800,237160400,
1138,chr9,69877999,69878600,
1139,chr2,87865200,87865600,
1140,chr5,123282600,123282800,
1141,chr12,5030200,5030600,
1142,chr12,75376400,75377200,
1143,chrX,108165799,108166000,
1144,chr12,129887199,129887401,
1145,chr18,14435200,14435600,
1146,chr9,69102800,69103000,
1147,chr11,76047200,76047801,
1148,chr5,141762000,141762800,
1149,chr6,46197400,46198000,
1150,chr6,104597399,104598001,
1151,chr2,109750400,109750600,
1152,chr11,135199,135600,
1153,chr5,6220599,6220801,
1154,chr4,11503199,11503801,
1155,chr2,178453000,178453200,
1156,chr4,80314800,80315000,
1157,chr20,6381800,6382001,
1158,chr2,184168800,184169600,
1159,chr10,74797600,74798000,
1160,chr3,139421400,139421800,
1161,chr1,240595800,240596400,
1162,chr5,171361200,171361400,
1163,chr2,202443600,202443800,
1164,chr3,62178600,62179400,
1165,chr7,40526200,40526400,
1166,chr17,20654000,20654801,
1167,chr2,72211400,72211600,
1168,chr4,151488600,151488800,
1169,chr8,58320000,58320600,
1170,chr11,6352000,6352200,
1171,chr11,38005400,38006200,
1172,chr2,132521200,132521800,
1173,chr15,82570000,82570200,
1174,chr7,111262600,111263200,
1175,chr9,108544600,108545400,
1176,chr1,101701000,101701400,
1177,chr9,3137400,3137600,
1178,chr18,5738799,5739000,
1179,chr4,138182200,138182800,
1180,chr11,34938200,34938400,
1181,chr4,28383400,28383600,
1182,chr15,101622400,101622600,
1183,chr11,31888000,31888800,
1184,chr10,63407000,63407400,
1185,chr7,126044800,126045000,
1186,chr20,60527600,60528200,
1187,chr10,69149600,69149800,
1188,chr3,194077000,194077200,
1189,chr11,36441600,36442001,
1190,chr9,120528200,120528600,
1191,chr5,101217200,101217400,
1192,chr6,77178800,77179001,
1193,chr9,2523799,2524000,
1194,chr12,32596600,32596800,
1195,chr2,117968800,117969200,
1196,chr7,90078800,90079200,
1197,chr6,88268600,88268800,
1198,chr13,49492600,49493000,
1199,chr8,85914000,85914400,
1200,chr1,116218800,116219400,
1201,chr1,237393600,237393800,
1202,chr13,40128200,40128600,
1203,chr17,72561800,72562400,
1204,chrX,114608200,114608800,
1205,chr3,45808400,45808600,
1206,chr1,245395600,245396000,
1207,chr8,120605400,120605601,
1208,chr5,137297400,137297600,
1209,chr3,72872199,72872800,
1210,chr8,100567200,100567801,
1211,chr10,75205600,75206400,
1212,chr18,27780400,27781000,
1213,chr13,79495200,79495400,
1214,chr1,9603800,9604000,
1215,chr3,23657400,23657600,
1216,chrX,109574600,109574800,
1217,chr1,151186600,151186800,
1218,chr2,171280000,171280400,
1219,chr3,116230400,116230600,
1220,chr5,154358200,154358400,
1221,chr16,58898000,58898600,
1222,chr3,190192800,190193600,
1223,chr2,147095000,147095200,
1224,chr2,82122600,82122800,
1225,chr18,40874199,40874800,
1226,chr14,95734800,95735000,
1227,chr4,171110800,171111400,
1228,chr3,114853000,114853200,
1229,chr20,25676400,25677000,
1230,chr16,17798600,17799400,
1231,chr1,196115799,196116001,
1232,chr2,124548200,124548600,
1233,chr4,112927400,112928000,
1234,chr17,16904000,16904200,
1235,chr16,79182599,79183000,
1236,chr8,63691600,63692000,
1237,chr8,126837999,126838400,
1238,chr4,45331600,45332400,
1239,chr3,173659800,173660400,
1240,chr1,215418600,215419200,
1241,chr12,89827200,89827400,
1242,chr14,98370000,98370400,
1243,chr7,103341000,103341200,
1244,chr12,129360800,129361000,
1245,chr9,109844600,109845000,
1246,chr3,112515000,112515200,
1247,chr3,76941600,76941800,
1248,chr12,38809800,38810600,
1249,chr4,148361600,148361800,
1250,chr6,47249600,47249800,
1251,chr20,7665199,7666000,
1252,chr15,77518600,77519400,
1253,chr7,88494600,88495200,
1254,chr22,39339799,39340001,
1255,chr12,54225400,54225600,
1256,chr18,52160599,52161001,
1257,chr1,85727600,85728000,
1258,chr6,107980200,107980800,
1259,chr8,40849600,40849800,
1260,chr7,147536199,147536800,
1261,chr8,99440199,99440800,
1262,chr19,38714000,38714400,
1263,chr12,43004800,43005600,
1264,chr9,36856600,36856800,
1265,chr12,96710199,96711000,
1266,chr3,104031800,104032400,
1267,chr10,17191000,17191400,
1268,chr3,65546400,65546600,
1269,chr16,75762400,75762600,
1270,chr11,83818199,83818601,
1271,chr7,128384800,128385000,
1272,chr6,129030800,129031601,
1273,chr6,13728000,13728400,
1274,chr6,57483400,57483800,
1275,chr12,65339199,65339600,
1276,chr3,69296400,69297200,
1277,chr16,69051199,69051401,
1278,chr8,21780400,21780600,
1279,chr9,37777200,37777400,
1280,chr6,97524000,97524200,
1281,chr2,147810200,147810400,
1282,chr8,105873999,105874201,
1283,chr8,116613800,116614200,
1284,chr21,35389400,35389600,
1285,chr9,95285400,95285800,
1286,chr15,77123800,77124000,
1287,chr13,35929400,35929601,
1288,chr2,58934400,58934800,
1289,chr1,81484400,81484600,
1290,chr8,102434600,102435200,
1291,chr13,54030200,54030400,
1292,chrX,82748800,82749000,
1293,chr4,176733200,176733600,
1294,chr10,33160199,33160401,
1295,chr6,46315400,46315800,
1296,chr10,93404200,93404800,
1297,chr3,15723599,15724200,
1298,chrX,41909000,41909200,
1299,chr2,132585999,132586601,
1300,chr9,113645600,113645800,
1301,chr7,139685200,139685400,
1302,chr1,199590400,199590800,
1303,chr7,74316000,74316400,
1304,chr5,142484600,142485201,
1305,chr16,67523400,67523600,
1306,chr15,36479000,36479600,
1307,chr14,32358600,32359001,
1308,chr13,51301400,51301600,
1309,chr11,123781000,123781600,
1310,chr9,35625000,35625800,
1311,chr3,52385000,52385601,
1312,chr11,134115200,134116000,
1313,chr9,36356800,36357600,
1314,chr5,179292800,179293000,
1315,chr15,75984600,75984800,
1316,chr16,66272600,66272800,
1317,chr12,76105999,76106400,
1318,chr2,187777800,187778400,
1319,chr12,131035800,131036400,
1320,chr5,132666599,132667000,
1321,chr20,15044600,15044800,
1322,chr13,102877399,102877601,
1323,chr14,101945000,101945601,
1324,chr2,74545400,74545600,
1325,chr3,95212800,95213400,
1326,chr1,188426800,188427200,
1327,chr4,152283999,152284201,
1328,chr14,104367800,104368000,
1329,chr15,95944199,95945000,
1330,chr10,92887800,92888000,
1331,chr16,84854600,84854801,
1332,chr9,65250399,65250800,
1333,chr7,31465400,31465600,
1334,chr14,56482200,56482801,
1335,chr14,42130600,42131000,
1336,chr5,156389400,156389600,
1337,chr11,101685000,101685200,
1338,chr10,77377200,77377600,
1339,chrX,140177800,140178200,
1340,chr3,112693200,112693600,
1341,chr10,6103400,6104200,
1342,chr10,20887800,20888200,
1343,chr1,5836600,5837000,
1344,chr3,170346800,170347200,
1345,chr11,31351800,31352200,
1346,chr6,169345200,169345401,
1347,chr21,15273400,15273600,
1348,chr18,37019399,37019800,
1349,chr20,32877599,32878000,
1350,chr12,46406400,46407001,
1351,chr6,10999600,11000400,
1352,chr15,87527599,87528000,
1353,chr20,57343199,57343400,
1354,chr12,59657600,59658000,
1355,chr22,31861400,31861801,
1356,chr2,161374400,161374800,
1357,chr4,182572400,182572800,
1358,chr6,52920400,52920800,
1359,chr12,93883000,93883200,
1360,chrX,37977400,37977801,
1361,chr6,20335200,20335400,
1362,chr20,41399599,41399801,
1363,chr7,121370400,121370800,
1364,chr7,137006000,137006200,
1365,chr1,8808000,8808400,
1366,chr15,60411800,60412400,
1367,chr6,128731399,128731800,
1368,chr6,169369800,169370401,
1369,chr2,133506999,133507601,
1370,chr11,113830600,113831000,
1371,chr17,801799,802200,
1372,chr5,95175200,95176000,
1373,chr10,90754800,90755200,
1374,chr9,6723800,6724400,
1375,chr8,15564600,15565200,
1376,chrX,8846800,8847000,
1377,chr2,97922000,97922400,
1378,chr20,51837999,51838201,
1379,chr10,2973600,2974000,
1380,chr5,127429600,127430200,
1381,chr2,232689599,232690000,
1382,chr6,162363800,162364200,
1383,chr12,100346600,100346800,
1384,chr11,22546800,22547001,
1385,chr1,75471200,75471600,
1386,chr3,125436800,125437200,
1387,chr13,44007600,44007800,
1388,chr20,22381400,22381600,
1389,chr8,48821600,48821800,
1390,chr15,32199000,32199400,
1391,chr2,44442000,44442800,
1392,chr2,132915200,132915600,
1393,chr6,39487200,39487600,
1394,chr14,101099400,101099800,
1395,chr8,23901200,23902000,
1396,chr22,29577600,29577800,
1397,chr21,25340600,25341200,
1398,chr3,86653600,86654200,
1399,chr5,149696800,149697000,
1400,chr2,74016000,74016800,
1401,chr19,53905199,53905400,
1402,chr6,50862400,50862600,
1403,chr11,35268000,35268400,
1404,chr2,167418000,167418600,
1405,chr11,45173000,45173200,
1406,chr1,234163400,234163600,
1407,chr1,15011200,15012000,
1408,chr2,56199599,56200200,
1409,chr4,68160000,68160200,
1410,chr15,88193200,88193601,
1411,chr2,117205800,117206000,
1412,chr6,71928800,71929000,
1413,chr9,96006200,96006800,
1414,chr3,166445600,166446201,
1415,chr7,33603800,33604600,
1416,chr20,48550799,48551200,
1417,chr6,84449200,84449800,
1418,chr10,62766400,62766800,
1419,chr9,83992800,83993200,
1420,chr12,65435400,65436200,
1421,chr4,137361600,137362400,
1422,chr3,179416600,179416800,
1423,chr11,11239600,11240000,
1424,chr8,40475600,40476200,
1425,chr18,67282600,67283001,
1426,chr2,32482400,32482800,
1427,chr7,80666399,80666801,
1428,chr5,178307600,178308200,
1429,chr11,39727600,39727800,
1430,chr5,108266399,108266600,
1431,chr2,75714800,75715200,
1432,chr9,107307800,107308000,
1433,chrX,7290800,7291200,
1434,chr7,29528400,29529000,
1435,chr17,32055000,32055200,
1436,chr17,6493199,6493600,
1437,chr1,152967399,152967800,
1438,chr2,204487799,204488000,
1439,chr9,32820800,32821200,
1440,chr16,27523600,27523800,
1441,chr21,8104600,8105001,
1442,chr2,72619000,72619200,
1443,chr6,156046600,156046800,
1444,chr4,172486600,172486800,
1445,chr14,71500400,71501000,
1446,chr7,10723600,10724400,
1447,chr8,63124599,63124801,
1448,chr2,221347399,221348200,
1449,chr19,8257199,8257600,
1450,chr10,70544000,70544601,
1451,chrX,24341400,24342001,
1452,chr12,70384000,70384200,
1453,chr2,190832000,190832400,
1454,chr1,234861200,234861800,
1455,chr11,133377000,133377400,
1456,chr2,229731600,229731800,
1457,chr6,90894200,90894600,
1458,chr9,73843800,73844600,
1459,chr18,45718800,45719200,
1460,chr10,98908200,98908400,
1461,chr4,45122400,45122600,
1462,chr11,15830800,15831600,
1463,chr8,84530800,84531000,
1464,chr15,39289400,39290000,
1465,chr13,50005000,50005800,
1466,chr11,82875200,82875400,
1467,chr2,49925600,49926200,
1468,chr5,127386400,127387000,
1469,chr4,121751800,121752000,
1470,chr12,131735800,131736000,
1471,chr17,55632999,55633400,
1472,chr12,27362200,27362400,
1473,chr12,49372000,49372200,
1474,chr10,115861800,115862001,
1475,chr21,16624400,16625001,
1476,chr11,92302999,92303200,
1477,chr21,5448200,5449000,
1478,chr14,94606200,94607000,
1479,chr5,66789400,66789800,
1480,chr19,521400,521600,
1481,chr12,92655199,92655401,
1482,chr6,110430000,110430800,
1483,chr12,95869000,95869200,
1484,chrX,152939200,152939400,
1485,chr6,82371000,82371200,
1486,chr21,33416800,33417000,
1487,chr9,84969000,84969600,
1488,chr10,10324800,10325000,
1489,chr7,25638600,25639000,
1490,chr6,33846399,33846800,
1491,chr7,83405600,83406000,
1492,chr1,216502400,216503000,
1493,chr10,124213799,124214201,
1494,chr5,98535800,98536000,
1495,chr11,67921000,67921400,
1496,chr21,37920200,37920400,
1497,chr8,77708599,77709000,
1498,chr15,99171000,99171200,
1499,chr10,85861800,85862000,
1500,chr6,44735400,44736001,
1501,chr9,69951599,69951800,
1502,chr22,35451799,35452200,
1503,chr4,56382200,56382800,
1504,chr4,60605599,60606001,
1505,chr12,56884400,56885000,
1506,chr3,149363000,149363600,
1507,chr5,17122000,17122600,
1508,chr1,26230600,26231001,
1509,chr6,49968800,49969000,
1510,chr19,1318000,1318800,
1511,chr12,100058000,100058400,
1512,chr6,4103800,4104000,
1513,chr1,52738600,52738800,
1514,chr1,83791600,83791800,
1515,chr7,121777600,121778200,
1516,chr8,92118800,92119000,
1517,chr2,73684200,73684800,
1518,chr1,229815200,229815600,
1519,chr16,77383999,77384600,
1520,chr3,79091800,79092200,
1521,chr3,70063400,70063800,
1522,chr3,94349400,94350000,
1523,chr8,93540000,93540400,
1524,chr17,70164600,70165000,
1525,chr10,131770200,131770600,
1526,chr8,117115600,117116200,
1527,chr2,144288600,144289000,
1528,chr16,78816999,78817201,
1529,chr9,13179399,13179601,
1530,chr1,206112800,206113400,
1531,chr1,70727800,70728400,
1532,chr1,63955600,63956400,
1533,chrX,92425200,92425400,
1534,chr19,4220799,4221400,
1535,chr2,140622600,140622800,
1536,chr8,70275800,70276000,
1537,chr11,106271799,106272200,
1538,chr16,88034400,88034800,
