id,region,start,end,strand
932,chr7,109385851,109386003,
933,chr16,61366098,61366265,
934,chr4,178212843,178213124,
935,chr1,116226067,116226563,
936,chr9,38724827,38725152,
937,chr5,123771792,123771988,
938,chr20,14064403,14064579,
939,chr3,13626462,13626687,
940,chr18,2293212,2293351,
941,chr3,185062865,185063323,
942,chr17,51959089,51959638,
943,chr10,34024358,34024627,
944,chr2,13254691,13254931,
945,chr2,142008429,142008735,
946,chr4,87237496,87237753,
947,chr4,88606763,88607308,
948,chr18,24346240,24346677,
949,chr18,26183441,26183724,
950,chr15,52617185,52617448,
951,chr2,31803817,31804103,
952,chr10,89610068,89610239,
953,chr6,71484345,71484629,
954,chr7,94431216,94431557,
955,chr5,90994772,90995129,
956,chr22,38890295,38890795,
957,chr8,30194930,30195234,
958,chr2,7524905,7525130,
959,chr16,67651746,67652175,
960,chr13,31175851,31176239,
961,chr5,51373971,51374494,
962,chr2,71937502,71937719,
963,chr12,6730990,6731228,
964,chr9,101650112,101650398,
965,chr5,68576884,68577118,
966,chr5,134604867,134605191,
967,chr12,113478646,113478979,
968,chr5,126047079,126047318,
969,chr13,28459872,28460239,
970,chr21,24290181,24290732,
971,chr11,2118696,2119013,
972,chr7,80415542,80415890,
973,chr15,96958775,96959090,
974,chr7,4645208,4645639,
975,chr2,42743618,42743981,
976,chr2,11673101,11673329,
977,chr4,117669544,117669837,
978,chr4,167862739,167863043,
979,chr5,127317184,127317360,
980,chr9,37745879,37746353,
981,chr16,55052716,55053139,
982,chr4,169121133,169121465,
983,chr20,4032342,4032451,
984,chr15,100787638,100787797,
985,chr18,5757640,5758022,
986,chr18,4735012,4735289,
987,chr12,122668397,122668571,
988,chr1,52195141,52195544,
989,chr6,143334224,143334525,
990,chrX,16425773,16426056,
991,chr5,6559317,6559603,
992,chr17,27644065,27644324,
993,chr2,155225201,155225386,
994,chr2,41468881,41469388,
995,chr22,24775081,24775248,
996,chr2,210555641,210555906,
997,chr9,33498490,33498710,
998,chr12,126847101,126847425,
999,chr11,117770117,117770487,
1000,chr17,8132017,8132369,
1001,chr4,80576873,80577187,
1002,chr12,22612978,22613212,
1003,chr13,64753571,64753964,
1004,chr1,181910978,181911178,
1005,chrX,71930389,71930606,
1006,chr8,21174499,21174907,
1007,chr2,173483730,173483929,
1008,chrX,109235993,109236421,
1009,chr9,922307,922513,
1010,chr7,33379868,33380310,
1011,chr1,210677504,210677946,
1012,chr7,52728720,52729145,
1013,chr16,55120922,55121242,
1014,chr2,159531533,159531849,
1015,chr15,55060862,55061288,
1016,chr4,188980594,188980848,
1017,chr14,58913096,58913369,
1018,chr2,191234407,191234795,
1019,chr18,7518565,7518950,
1020,chr5,116113426,116113751,
1021,chr22,27502340,27502685,
1022,chr2,73603224,73603546,
1023,chr7,82714912,82715293,
1024,chr2,179622134,179622485,
1025,chrX,58468685,58468855,
1026,chr22,18980820,18981156,
1027,chr14,67725167,67725592,
1028,chr7,37163569,37163744,
1029,chr8,56027817,56028143,
1030,chr7,148587048,148587472,
1031,chr1,21885414,21885787,
1032,chr8,18324936,18325164,
1033,chr12,6500539,6500881,
1034,chr1,246677666,246678194,
1035,chr19,20359002,20359431,
1036,chr2,67036341,67036865,
1037,chr15,50977234,50977524,
1038,chr5,172761052,172761253,
1039,chr4,39114568,39114845,
1040,chr4,161052552,161052940,
1041,chr18,73824655,73825160,
1042,chrX,143429179,143429520,
1043,chr15,60320179,60320753,
1044,chrX,47942167,47942317,
1045,chr6,163113508,163113618,
1046,chr8,122578607,122579081,
1047,chr1,18516569,18516894,
1048,chr9,96649622,96649986,
1049,chr13,21887860,21888239,
1050,chr13,96920818,96920993,
1051,chr6,121818387,121818717,
1052,chr13,23822286,23822565,
1053,chr5,11468640,11468922,
1054,chr6,82582209,82582422,
1055,chr3,62794883,62795185,
1056,chr4,151599935,151600204,
1057,chr5,37445932,37446074,
1058,chr17,38049530,38049855,
1059,chr16,22561467,22561734,
1060,chr1,53206731,53207153,
1061,chr12,23611308,23611792,
1062,chr13,105936862,105937303,
1063,chr3,70065807,70066094,
1064,chr19,23993473,23993791,
1065,chr21,31072479,31072899,
1066,chr14,97806980,97807113,
1067,chr2,186099872,186100208,
1068,chr3,115190777,115191176,
1069,chr17,54528822,54529063,
1070,chr10,85755206,85755397,
1071,chr15,96366045,96366326,
1072,chr3,160686972,160687337,
1073,chr2,63542258,63542550,
1074,chr9,100445583,100445886,
1075,chr4,81196255,81196421,
1076,chr2,64446041,64446221,
1077,chr12,113397904,113398150,
1078,chrX,3567610,3568154,
1079,chr17,4304444,4304815,
1080,chr4,1417494,1417847,
1081,chr5,169408510,169409070,
1082,chr8,48194752,48195118,
1083,chr8,64523490,64523691,
1084,chr2,240364667,240364849,
1085,chr11,26371208,26371546,
1086,chr11,22730394,22730699,
1087,chr3,10883901,10884105,
1088,chr5,96548834,96549387,
1089,chr3,165464724,165465155,
1090,chr4,65202939,65203243,
1091,chr20,35942217,35942499,
1092,chr3,177006060,177006353,
1093,chr8,63111124,63111397,
1094,chr14,86457227,86457538,
1095,chr19,28934654,28934950,
1096,chr2,237782290,237782581,
1097,chr11,86531609,86531953,
1098,chr12,84661693,84662198,
1099,chr2,185618546,185618998,
1100,chr7,149385646,149385906,
1101,chr7,81833507,81833640,
1102,chr2,180495667,180495960,
1103,chr5,61771872,61772130,
1104,chr2,176989924,176990088,
1105,chr8,94341287,94341465,
1106,chr3,7078191,7078558,
1107,chr6,83111416,83111635,
1108,chr8,33845301,33845509,
1109,chr15,32923294,32923573,
1110,chr15,20347104,20347249,
1111,chr6,22970103,22970286,
1112,chr4,143858907,143859390,
1113,chr15,69876553,69876840,
1114,chr1,28385909,28386193,
1115,chr2,208116120,208116329,
1116,chr4,25337502,25337654,
1117,chr2,129008711,129009002,
1118,chr1,14835769,14836172,
1119,chrX,92054773,92055136,
1120,chr3,22621451,22621733,
1121,chr3,194644682,194645009,
1122,chr7,147372745,147372873,
1123,chr1,105337379,105337766,
1124,chr8,122677589,122677859,
1125,chr6,62307678,62307927,
1126,chr8,30002998,30003223,
1127,chr9,94449867,94450141,
1128,chr6,26301760,26301924,
1129,chr20,20358812,20359184,
1130,chr2,186931776,186932185,
1131,chr11,70582166,70582643,
1132,chr5,12948056,12948204,
1133,chr14,22185282,22185489,
1134,chr12,120350884,120351204,
1135,chr2,19653542,19653956,
1136,chr21,39263362,39263787,
1137,chr12,92618928,92619446,
1138,chr4,126986859,126987167,
1139,chr5,154908340,154908824,
1140,chr3,38432927,38433242,
1141,chr20,53527280,53527619,
1142,chr2,129961955,129962196,
1143,chr12,75805990,75806337,
1144,chr14,97298431,97298656,
1145,chr14,33668075,33668426,
1146,chr15,75371487,75371898,
1147,chr22,30675538,30675762,
1148,chr7,68573304,68573573,
1149,chr19,46031722,46032239,
1150,chr20,10290754,10290907,
1151,chr2,66303535,66303885,
1152,chr7,121433792,121434351,
1153,chr7,21140625,21141093,
1154,chr12,96297646,96297787,
1155,chr5,78060446,78060776,
1156,chr8,107156873,107157051,
1157,chr15,60901751,60901932,
1158,chr12,100995889,100996100,
1159,chr2,23100948,23101092,
1160,chr5,101306984,101307337,
1161,chr1,238627440,238627676,
1162,chrX,55633105,55633385,
1163,chr4,175048200,175048738,
1164,chr4,166432846,166433234,
1165,chr4,127012560,127012909,
1166,chr6,124920616,124920931,
1167,chr14,49553964,49554234,
1168,chr5,162227187,162227494,
1169,chr7,155553923,155554265,
1170,chr18,58608239,58608574,
1171,chr10,55855052,55855554,
1172,chrX,113740848,113741250,
1173,chr1,163759369,163759839,
1174,chr6,141257455,141257609,
1175,chr6,50265067,50265326,
1176,chr9,137828476,137829037,
1177,chr20,47820560,47820696,
1178,chr14,69903883,69904256,
1179,chrX,34509457,34509772,
1180,chr5,82424671,82425259,
1181,chr18,5489522,5489832,
1182,chr17,49460411,49460739,
1183,chr10,109450711,109451163,
1184,chr5,127423542,127423712,
1185,chr15,92266587,92266856,
1186,chr2,226353169,226353581,
1187,chr12,67340777,67341055,
1188,chr7,85114948,85115445,
1189,chr2,186783251,186783521,
1190,chrX,104636286,104636669,
1191,chr1,51916026,51916305,
1192,chr22,34696692,34696916,
1193,chr4,31481195,31481440,
1194,chr14,55005088,55005401,
1195,chr2,83630383,83630708,
1196,chr6,104028205,104028573,
1197,chr3,55675402,55675894,
1198,chr8,98286140,98286660,
1199,chr10,35478723,35478920,
1200,chr4,112957191,112957508,
1201,chr6,170342513,170342919,
1202,chr9,42702902,42703460,
1203,chr13,89458490,89458884,
1204,chr9,84061628,84061902,
1205,chr22,32213589,32213837,
1206,chr13,18720405,18720690,
1207,chr10,124189379,124189635,
1208,chr12,106999418,106999846,
1209,chr1,192629761,192629909,
1210,chr8,484807,485012,
1211,chr16,88610087,88610487,
1212,chr21,37782908,37783491,
1213,chr19,56639268,56639619,
1214,chr3,117264766,117265013,
1215,chr2,173104156,173104557,
1216,chr4,120424253,120424496,
1217,chr12,25629296,25629792,
1218,chr11,119478991,119479128,
1219,chr5,81390937,81391177,
1220,chr3,56118908,56119118,
1221,chr19,9940697,9941169,
1222,chr11,127470534,127470844,
1223,chr18,53861307,53861593,
1224,chr7,113521707,113522028,
1225,chr15,89324964,89325278,
1226,chr3,125827980,125828214,
1227,chr12,118734196,118734452,
1228,chr5,73325584,73325996,
1229,chr2,115649027,115649463,
1230,chr7,51006833,51007206,
1231,chr6,96650008,96650232,
1232,chr11,13213109,13213571,
1233,chr5,42268663,42268970,
1234,chr17,31758707,31759077,
1235,chr1,180239500,180239998,
1236,chr18,61443330,61443636,
1237,chr14,78992807,78993241,
1238,chr1,71509037,71509422,
1239,chr21,46402505,46402754,
1240,chrX,14957228,14957466,
1241,chr8,123832772,123833193,
1242,chr1,159127481,159127730,
1243,chr3,103730914,103731083,
1244,chr2,132813469,132813958,
1245,chr14,39408972,39409147,
1246,chr14,67352114,67352496,
1247,chr15,90524448,90524748,
1248,chr6,132997015,132997281,
1249,chrX,149272393,149272627,
1250,chr9,7385779,7386110,
1251,chr11,110966157,110966545,
1252,chr11,107179892,107180129,
1253,chr3,169762150,169762361,
1254,chr12,46571648,46571966,
1255,chr10,107418352,107418762,
1256,chr17,45096199,45096511,
1257,chr4,22101399,22101646,
1258,chr2,238207497,238207792,
1259,chr16,83117847,83118216,
1260,chr6,76026100,76026489,
1261,chr10,133750287,133750570,
1262,chr4,132631440,132631665,
1263,chr4,83785923,83786266,
1264,chr10,876426,876842,
1265,chr5,16205941,16206239,
1266,chr7,46317217,46317804,
1267,chr15,78527244,78527596,
1268,chr4,103372126,103372388,
1269,chr11,117122616,117122836,
1270,chr3,20921772,20922054,
1271,chr9,79719123,79719311,
1272,chr10,80966712,80966943,
1273,chr1,20980113,20980379,
1274,chr5,30149541,30150040,
1275,chr11,121812909,121813015,
1276,chr18,52118678,52118977,
1277,chr5,90470697,90471048,
1278,chr4,149896370,149896817,
1279,chr11,36811551,36812129,
1280,chr15,67002334,67002638,
1281,chr10,77360903,77361180,
1282,chr2,16026750,16027083,
1283,chr7,123069402,123069648,
1284,chr2,22214771,22215222,
1285,chr20,59494664,59494954,
1286,chr17,62809626,62810068,
1287,chr18,34881585,34881744,
1288,chr6,64591267,64591616,
1289,chr2,213980906,213981289,
1290,chrX,97751691,97752120,
1291,chrX,94083181,94083532,
1292,chr18,1370616,1370852,
1293,chr15,46635837,46636073,
1294,chr10,130511787,130512163,
1295,chr8,83407562,83407941,
1296,chrX,55047278,55047545,
1297,chrX,115364615,115365021,
1298,chr3,160044264,160044450,
1299,chr22,21068748,21069059,
1300,chr1,39742987,39743189,
1301,chr2,47721819,47722246,
1302,chrX,54636028,54636439,
1303,chr7,10604250,10604505,
1304,chr9,122798558,122798745,
1305,chr20,20672126,20672244,
1306,chr12,94798144,94798419,
1307,chr4,9580814,9581310,
1308,chr20,23820464,23820920,
1309,chr8,99048476,99048892,
1310,chr8,79463175,79463582,
1311,chr12,76187858,76188175,
1312,chr4,130591153,130591390,
1313,chr7,87626121,87626307,
1314,chr6,77259822,77260038,
1315,chr9,34884603,34884968,
1316,chr11,81241275,81241464,
1317,chr5,106876732,106876974,
1318,chr5,32887348,32887880,
1319,chr2,2456792,2457052,
1320,chr7,155247622,155247936,
1321,chr5,58056595,58056923,
1322,chr21,27173000,27173427,
1323,chr3,75583846,75584204,
1324,chr5,39928733,39929072,
1325,chr2,210113619,210114004,
1326,chr4,185325753,185326101,
1327,chr4,61518501,61518902,
1328,chr5,135673237,135673477,
1329,chr6,12460228,12460727,
1330,chr17,1316919,1317266,
1331,chr8,48507760,48508231,
1332,chr1,216966302,216966581,
1333,chrX,82692174,82692570,
1334,chr17,21138083,21138349,
1335,chr10,15627684,15628012,
1336,chr3,110495210,110495553,
1337,chr1,192261400,192261884,
1338,chr1,210664338,210664480,
1339,chr8,79526540,79526736,
1340,chr7,39714709,39714999,
1341,chr15,28208554,28209110,
1342,chr5,74995884,74996440,
1343,chr5,129768754,129768911,
1344,chr5,58064837,58065189,
1345,chr11,17526296,17526696,
1346,chr18,25896123,25896612,
1347,chr7,122301245,122301667,
1348,chr4,53522353,53522698,
1349,chrX,54128590,54128805,
1350,chr16,36136508,36136812,
1351,chr18,60221710,60221947,
1352,chr20,56885600,56885942,
1353,chr20,23690690,23691104,
1354,chr18,23680203,23680479,
1355,chr2,81909045,81909272,
1356,chrX,69183088,69183350,
1357,chr21,39073117,39073399,
1358,chr10,91159503,91159719,
1359,chr5,179137066,179137494,
1360,chr5,7668184,7668549,
1361,chr7,110919000,110919529,
1362,chrX,40199627,40199897,
1363,chr20,725505,725803,
1364,chr6,13507461,13507655,
1365,chr2,165558962,165559182,
1366,chr18,59270957,59271206,
1367,chr4,182059062,182059242,
1368,chr11,37465149,37465628,
1369,chr4,151173872,151174353,
1370,chr11,71677917,71678040,
1371,chr3,76152075,76152354,
1372,chr4,7944890,7945190,
1373,chr22,35860855,35861206,
1374,chr17,43085538,43085870,
1375,chr20,48412028,48412371,
1376,chr8,72067566,72067976,
1377,chr3,30952822,30953173,
1378,chr8,129122552,129123009,
1379,chr21,6363585,6363808,
1380,chr17,51006608,51007004,
1381,chr2,80128202,80128671,
1382,chr2,65583062,65583471,
1383,chr9,115002745,115003159,
1384,chr3,5226733,5227153,
1385,chr4,177092823,177093255,
1386,chr5,176353514,176354003,
1387,chr2,235832542,235833021,
1388,chr10,82294982,82295291,
1389,chr8,142102780,142103099,
1390,chr1,63630199,63630634,
1391,chr19,88269,88740,
1392,chr6,161101536,161101950,
1393,chr15,95051885,95052211,
1394,chr14,105250959,105251369,
1395,chr20,41371394,41371622,
1396,chr4,49011680,49011873,
1397,chr11,18063046,18063481,
1398,chr2,240096173,240096445,
1399,chr7,155545460,155545653,
1400,chr14,42407267,42407458,
1401,chr1,165661789,165662020,
1402,chr9,123702623,123702812,
1403,chr10,126879218,126879563,
1404,chr20,49237612,49237746,
1405,chr21,44737903,44738331,
1406,chr2,19212711,19212924,
1407,chr20,44816291,44816551,
1408,chr16,49127215,49127333,
1409,chr20,49526110,49526495,
1410,chr6,121446721,121447169,
1411,chr10,63535889,63536240,
1412,chr11,113252783,113252963,
1413,chr11,3564435,3564725,
1414,chr7,685643,685933,
1415,chr1,146504213,146504388,
1416,chr9,97347686,97347961,
1417,chr19,27733794,27734383,
1418,chr1,219221068,219221366,
1419,chr1,43354961,43355229,
1420,chr7,108376231,108376547,
1421,chr12,28974174,28974567,
1422,chr14,22261064,22261338,
1423,chr5,130125687,130125855,
1424,chr5,57346429,57346700,
1425,chr15,60228599,60229158,
1426,chr15,84766572,84766966,
1427,chr2,91780355,91780732,
1428,chr2,30971291,30971717,
1429,chr4,162795032,162795479,
1430,chr18,59423338,59423612,
1431,chr5,92346493,92346633,
1432,chr7,138007402,138007634,
1433,chr14,41051903,41052142,
1434,chr5,62678311,62678588,
1435,chr13,93147966,93148336,
1436,chr3,155548223,155548612,
1437,chr15,48654831,48655143,
1438,chr1,233236451,233236881,
1439,chr6,131640177,131640424,
1440,chr2,71581106,71581473,
1441,chr1,171444660,171444951,
1442,chr1,59389926,59390166,
1443,chr13,109809508,109809867,
1444,chr10,60950338,60950746,
1445,chr10,83372684,83372987,
1446,chr16,55077226,55077618,
1447,chr9,92650756,92651295,
1448,chr14,55899545,55899820,
1449,chr5,67875513,67876058,
1450,chr5,72328122,72328581,
1451,chr5,25673359,25673676,
1452,chr16,64238607,64238856,
1453,chr5,21251579,21251862,
1454,chr2,158039753,158040054,
1455,chr3,27644986,27645282,
1456,chr13,64747986,64748203,
1457,chr22,22488161,22488618,
1458,chr15,52974661,52975023,
1459,chrX,26116844,26117069,
1460,chr11,78586532,78586859,
1461,chr10,89203378,89203615,
1462,chr11,109947385,109947576,
1463,chr15,43383160,43383449,
1464,chr3,104412603,104412992,
1465,chr12,42871736,42872302,
1466,chr11,6988542,6988773,
1467,chr1,115961131,115961573,
1468,chr5,68891735,68892029,
1469,chr6,31165524,31165829,
1470,chr22,31768496,31768732,
1471,chr11,13883137,13883268,
1472,chr9,374721,375109,
1473,chr2,202015880,202016223,
1474,chr13,98722152,98722633,
1475,chr4,47150166,47150518,
1476,chr1,154275957,154276340,
1477,chr8,20974080,20974200,
1478,chr3,140247776,140248181,
1479,chr1,195275783,195275972,
1480,chr2,113266479,113266792,
1481,chr7,45039089,45039569,
1482,chr12,5117867,5118146,
1483,chr3,130946897,130947251,
1484,chr15,45253426,45253645,
1485,chr4,14795779,14795929,
1486,chr10,75823168,75823625,
1487,chr2,48406151,48406429,
1488,chr6,13533016,13533359,
1489,chr20,6161320,6161518,
1490,chr7,134182010,134182504,
1491,chr3,19559814,19560152,
1492,chrX,71791181,71791576,
1493,chr7,90488212,90488572,
1494,chr3,11791735,11792166,
1495,chr7,129653000,129653240,
1496,chr11,84356003,84356315,
1497,chr11,42536993,42537386,
1498,chr5,167929945,167930261,
1499,chrX,43961800,43961984,
1500,chr9,2285312,2285775,
1501,chr9,115240696,115241113,
1502,chr4,34806029,34806192,
1503,chr12,119405751,119405994,
1504,chr4,181830479,181830987,
1505,chr2,65634407,65634672,
1506,chr1,118525428,118525662,
1507,chr22,11705320,11705424,
1508,chr11,69511537,69512069,
1509,chr2,75243365,75243550,
1510,chr13,66167308,66167478,
1511,chr3,40846332,40846894,
1512,chr16,51500361,51500664,
1513,chr14,46259488,46259780,
1514,chr7,54014067,54014363,
1515,chr2,168330677,168330863,
1516,chr14,33796237,33796827,
1517,chr7,144249135,144249712,
1518,chr11,67942017,67942265,
1519,chr5,66213643,66213856,
1520,chr10,5570371,5570749,
1521,chr15,79777837,79778265,
1522,chr11,114342524,114342881,
1523,chr6,117188807,117189167,
1524,chr4,175597782,175598027,
1525,chr14,35079815,35080099,
1526,chr22,28237048,28237485,
1527,chr4,124173940,124174326,
1528,chr5,71666304,71666790,
1529,chr1,72526869,72527297,
1530,chr12,70330210,70330490,
1531,chr3,127448350,127448611,
1532,chr1,177091027,177091242,
1533,chr8,66392166,66392545,
1534,chr2,166663984,166664265,
1535,chr7,94456413,94456808,
1536,chr11,23723749,23724317,
1537,chr4,95204351,95204558,
1538,chr2,185012705,185012996,
1539,chr8,69640201,69640565,
